,airline_name,date_of_journey,source,destination,departure_time,arrival_time,duration,total_stops,price
1054,Go First,"Tue, 7 Dec",Bangalore,Lucknow,16:10,18:30,2h 20m,1 Stop,"4,178"
1055,Air India,"Tue, 7 Dec",Bangalore,Lucknow,10:25,19:40,9h 15m,1 Stop,"5,058"
1056,Air India,"Tue, 7 Dec",Bangalore,Lucknow,10:25,"08:15
+ 1 day",21h 50m,1 Stop,"5,058"
1057,IndiGo,"Tue, 7 Dec",Bangalore,Lucknow,08:15,13:20,5h 05m,1 Stop,"5,255"
1058,Air India,"Tue, 7 Dec",Bangalore,Lucknow,06:30,19:40,13h 10m,1 Stop,"5,340"
1059,IndiGo,"Tue, 7 Dec",Bangalore,Lucknow,06:05,13:20,7h 15m,1 Stop,"5,364"
1060,Vistara,"Sun, 5 Dec",Bangalore,Guwahati,13:50,17:00,3h 10m,1 Stop,"4,294"
1061,Air Asia,"Sun, 5 Dec",Bangalore,Guwahati,17:30,20:40,3h 10m,1 Stop,"4,294"
1062,Air Asia,"Sun, 5 Dec",Bangalore,Guwahati,15:15,18:30,3h 15m,1 Stop,"4,294"
1063,Air Asia,"Sun, 5 Dec",Bangalore,Guwahati,16:25,20:55,4h 30m,1 Stop,"4,294"
1064,Air Asia,"Sun, 5 Dec",Bangalore,Guwahati,05:30,10:20,4h 50m,1 Stop,"4,294"
1065,IndiGo,"Sun, 5 Dec",Bangalore,Guwahati,13:00,20:30,7h 30m,1 Stop,"4,767"
1066,IndiGo,"Sun, 5 Dec",Bangalore,Guwahati,11:30,20:30,9h 00m,1 Stop,"4,767"
1067,Air Asia,"Sun, 5 Dec",Bangalore,Guwahati,23:10,"06:40
+ 1 day",7h 30m,1 Stop,"4,772"
1068,Air Asia,"Sun, 5 Dec",Bangalore,Guwahati,22:55,"06:40
+ 1 day",7h 45m,1 Stop,"4,772"
1069,IndiGo,"Sun, 5 Dec",Bangalore,Guwahati,19:10,"00:25
+ 1 day",5h 15m,1 Stop,"4,867"
1070,Air India,"Mon, 13 Dec",Bangalore,New Delhi,10:25,13:00,2h 35m,1 Stop,"3,234"
1071,Air India,"Mon, 13 Dec",Bangalore,New Delhi,17:50,20:35,2h 45m,1 Stop,"3,234"
1072,Air India,"Mon, 13 Dec",Bangalore,New Delhi,07:35,"08:55
+ 1 day",25h 20m,1 Stop,"3,674"
1073,IndiGo,"Mon, 13 Dec",Bangalore,New Delhi,03:00,08:15,5h 15m,1 Stop,"3,752"
1074,IndiGo,"Mon, 13 Dec",Bangalore,New Delhi,14:00,20:35,6h 35m,1 Stop,"3,752"
1075,IndiGo,"Mon, 13 Dec",Bangalore,New Delhi,14:00,22:10,8h 10m,1 Stop,"3,752"
1076,Air Asia,"Mon, 13 Dec",Bangalore,New Delhi,13:00,20:10,7h 10m,1 Stop,"3,758"
1077,Air Asia,"Mon, 13 Dec",Bangalore,New Delhi,13:00,20:50,7h 50m,1 Stop,"3,758"
1078,Air India,"Mon, 13 Dec",Bangalore,New Delhi,18:50,"08:55
+ 1 day",14h 05m,1 Stop,"3,895"
1079,Air India,"Mon, 13 Dec",Bangalore,New Delhi,18:50,"18:30
+ 1 day",23h 40m,1 Stop,"3,895"
1080,Air India,"Sat, 4 Dec",Bangalore,Vijayawada,06:30,08:00,1h 30m,1 Stop,"2,699"
1081,Air India,"Sat, 4 Dec",Bangalore,Vijayawada,18:50,"11:00
+ 1 day",16h 10m,1 Stop,"3,154"
1082,Air India,"Sat, 4 Dec",Bangalore,Vijayawada,15:15,"11:00
+ 1 day",19h 45m,2 Stop(s),"3,154"
1083,IndiGo,"Sat, 4 Dec",Bangalore,Vijayawada,07:00,12:05,5h 05m,2 Stop(s),"3,200"
1084,IndiGo,"Sat, 4 Dec",Bangalore,Vijayawada,07:00,15:25,8h 25m,2 Stop(s),"3,200"
1085,IndiGo,"Sat, 4 Dec",Bangalore,Vijayawada,23:05,"07:35
+ 1 day",8h 30m,2 Stop(s),"3,200"
1086,IndiGo,"Sat, 4 Dec",Bangalore,Vijayawada,21:35,"07:35
+ 1 day",10h 00m,1 Stop,"3,200"
1087,IndiGo,"Sat, 4 Dec",Bangalore,Vijayawada,05:50,07:35,1h 45m,1 Stop,"3,393"
1088,IndiGo,"Sat, 4 Dec",Bangalore,Vijayawada,15:05,16:50,1h 45m,2 Stop(s),"3,393"
1089,IndiGo,"Sat, 4 Dec",Bangalore,Vijayawada,19:20,21:05,1h 45m,1 Stop,"3,393"
1090,Go First,"Sat, 15 Jan",Bangalore,Mumbai,16:30,18:20,1h 50m,2 Stop(s),"2,202"
1091,Air Asia,"Sat, 15 Jan",Bangalore,Mumbai,04:50,06:45,1h 55m,1 Stop,"2,202"
1092,Go First,"Sat, 15 Jan",Bangalore,Mumbai,22:00,23:55,1h 55m,1 Stop,"2,202"
1093,Air India,"Sat, 15 Jan",Bangalore,Mumbai,06:45,08:35,1h 50m,2 Stop(s),"2,208"
1094,Vistara,"Sat, 15 Jan",Bangalore,Mumbai,06:40,08:15,1h 35m,2 Stop(s),"2,256"
1095,Vistara,"Sat, 15 Jan",Bangalore,Mumbai,08:30,10:15,1h 45m,2 Stop(s),"2,256"
1096,Vistara,"Sat, 15 Jan",Bangalore,Mumbai,11:30,13:15,1h 45m,1 Stop,"2,256"
1097,Vistara,"Sat, 15 Jan",Bangalore,Mumbai,21:40,23:25,1h 45m,1 Stop,"2,256"
1098,Vistara,"Sat, 15 Jan",Bangalore,Mumbai,18:25,20:15,1h 50m,1 Stop,"2,256"
1099,Vistara,"Sat, 15 Jan",Bangalore,Mumbai,09:30,11:25,1h 55m,1 Stop,"2,256"
1100,Air Asia,"Tue, 16 Nov",Bangalore,Goa,20:45,22:00,1h 15m,1 Stop,"2,600"
1101,Air Asia,"Tue, 16 Nov",Bangalore,Goa,05:25,07:00,1h 35m,1 Stop,"2,600"
1102,Go First,"Tue, 16 Nov",Bangalore,Goa,15:45,17:10,1h 25m,1 Stop,"2,790"
1103,SpiceJet,"Tue, 16 Nov",Bangalore,Goa,05:55,07:10,1h 15m,1 Stop,"2,800"
1104,IndiGo,"Tue, 16 Nov",Bangalore,Goa,17:10,18:25,1h 15m,1 Stop,"2,800"
1105,IndiGo,"Tue, 16 Nov",Bangalore,Goa,21:45,23:00,1h 15m,1 Stop,"2,800"
1106,IndiGo,"Tue, 16 Nov",Bangalore,Goa,00:40,02:00,1h 20m,1 Stop,"2,800"
1107,IndiGo,"Tue, 16 Nov",Bangalore,Goa,06:15,07:35,1h 20m,1 Stop,"2,800"
1108,IndiGo,"Tue, 16 Nov",Bangalore,Goa,12:45,14:05,1h 20m,1 Stop,"2,800"
1109,IndiGo,"Tue, 16 Nov",Bangalore,Goa,19:50,21:15,1h 25m,1 Stop,"2,800"
1110,IndiGo,"Mon, 29 Nov",Bangalore,Surat,09:20,19:10,9h 50m,1 Stop,"4,528"
1111,IndiGo,"Mon, 29 Nov",Bangalore,Surat,12:50,14:35,1h 45m,1 Stop,"4,758"
1112,IndiGo,"Mon, 29 Nov",Bangalore,Surat,09:30,16:50,7h 20m,1 Stop,"4,808"
1113,IndiGo,"Mon, 29 Nov",Bangalore,Surat,11:40,20:25,8h 45m,1 Stop,"4,808"
1114,IndiGo,"Mon, 29 Nov",Bangalore,Surat,06:40,16:50,10h 10m,1 Stop,"4,808"
1115,IndiGo,"Mon, 29 Nov",Bangalore,Surat,22:10,"08:25
+ 1 day",10h 15m,1 Stop,"4,808"
1116,IndiGo,"Mon, 29 Nov",Bangalore,Surat,21:45,"08:40
+ 1 day",10h 55m,1 Stop,"4,808"
1117,IndiGo,"Mon, 29 Nov",Bangalore,Surat,04:40,16:50,12h 10m,1 Stop,"4,808"
1118,IndiGo,"Mon, 29 Nov",Bangalore,Surat,20:10,"08:25
+ 1 day",12h 15m,1 Stop,"4,808"
1119,IndiGo,"Mon, 29 Nov",Bangalore,Surat,10:15,19:10,8h 55m,1 Stop,"4,842"
1120,IndiGo,"Fri, 12 Nov",Bangalore,Nagpur,23:00,"00:45
+ 1 day",1h 45m,1 Stop,"5,178"
1121,IndiGo,"Fri, 12 Nov",Bangalore,Nagpur,10:05,11:55,1h 50m,1 Stop,"5,178"
1122,Go First,"Fri, 12 Nov",Bangalore,Nagpur,16:45,21:00,4h 15m,1 Stop,"5,178"
1123,IndiGo,"Fri, 12 Nov",Bangalore,Nagpur,11:20,16:30,5h 10m,1 Stop,"5,178"
1124,IndiGo,"Fri, 12 Nov",Bangalore,Nagpur,07:05,12:35,5h 30m,1 Stop,"5,178"
1125,Go First,"Fri, 12 Nov",Bangalore,Nagpur,06:30,16:30,10h 00m,1 Stop,"5,178"
1126,Go First,"Fri, 12 Nov",Bangalore,Nagpur,08:10,20:30,12h 20m,2 Stop(s),"5,178"
1127,Go First,"Fri, 12 Nov",Bangalore,Nagpur,07:00,21:00,14h 00m,1 Stop,"5,178"
1128,Go First,"Fri, 12 Nov",Bangalore,Nagpur,05:45,20:30,14h 45m,1 Stop,"5,178"
1129,Go First,"Fri, 12 Nov",Bangalore,Nagpur,16:30,"07:50
+ 1 day",15h 20m,1 Stop,"5,178"
1130,Air India,"Fri, 26 Nov",Hyderabad,Chennai,06:30,08:00,1h 30m,1 Stop,"1,699"
1131,IndiGo,"Fri, 26 Nov",Hyderabad,Chennai,06:35,07:45,1h 10m,1 Stop,"1,789"
1132,IndiGo,"Fri, 26 Nov",Hyderabad,Chennai,04:40,05:55,1h 15m,1 Stop,"1,789"
1133,IndiGo,"Fri, 26 Nov",Hyderabad,Chennai,18:50,20:05,1h 15m,1 Stop,"1,789"
1134,IndiGo,"Fri, 26 Nov",Hyderabad,Chennai,20:50,22:05,1h 15m,1 Stop,"1,789"
1135,IndiGo,"Fri, 26 Nov",Hyderabad,Chennai,23:10,"00:25
+ 1 day",1h 15m,1 Stop,"1,789"
1136,IndiGo,"Fri, 26 Nov",Hyderabad,Chennai,09:55,11:15,1h 20m,1 Stop,"1,789"
1137,IndiGo,"Fri, 26 Nov",Hyderabad,Chennai,13:35,15:05,1h 30m,1 Stop,"1,789"
1138,IndiGo,"Fri, 26 Nov",Hyderabad,Chennai,05:35,10:25,4h 50m,1 Stop,"1,789"
1139,IndiGo,"Fri, 26 Nov",Hyderabad,Chennai,05:35,12:00,6h 25m,3 Stop(s),"1,789"
1140,Go First,"Wed, 12 Jan",Hyderabad,Lucknow,10:35,18:45,8h 10m,1 Stop,"3,314"
1141,Go First,"Wed, 12 Jan",Hyderabad,Lucknow,06:05,18:45,12h 40m,1 Stop,"3,314"
1142,IndiGo,"Wed, 12 Jan",Hyderabad,Lucknow,06:30,15:20,8h 50m,1 Stop,"3,471"
1143,Air India,"Wed, 12 Jan",Hyderabad,Lucknow,11:15,19:40,8h 25m,1 Stop,"3,788"
1144,Air India,"Wed, 12 Jan",Hyderabad,Lucknow,06:40,19:40,13h 00m,1 Stop,"3,788"
1145,Air India,"Wed, 12 Jan",Hyderabad,Lucknow,16:15,"08:15
+ 1 day",16h 00m,1 Stop,"3,788"
1146,Air India,"Wed, 12 Jan",Hyderabad,Lucknow,11:15,"08:15
+ 1 day",21h 00m,1 Stop,"3,788"
1147,Air India,"Wed, 12 Jan",Hyderabad,Lucknow,06:40,"08:15
+ 1 day",25h 35m,1 Stop,"3,788"
1148,Air India,"Wed, 12 Jan",Hyderabad,Lucknow,16:15,"19:40
+ 1 day",27h 25m,1 Stop,"3,788"
1149,Air India,"Wed, 12 Jan",Hyderabad,Lucknow,06:40,16:35,9h 55m,1 Stop,"3,908"
1150,Air India,"Mon, 8 Nov",Hyderabad,Bangalore,11:00,14:45,3h 45m,1 Stop,"1,699"
1151,TruJet,"Mon, 8 Nov",Hyderabad,Bangalore,08:35,11:00,2h 25m,1 Stop,"3,196"
1152,Air India,"Mon, 8 Nov",Hyderabad,Bangalore,09:20,10:25,1h 05m,1 Stop,"3,748"
1153,Go First,"Mon, 8 Nov",Hyderabad,Bangalore,05:15,06:15,1h 00m,1 Stop,"4,452"
1154,Go First,"Mon, 8 Nov",Hyderabad,Bangalore,20:45,22:00,1h 15m,1 Stop,"4,452"
1155,Go First,"Mon, 8 Nov",Hyderabad,Bangalore,20:45,"07:40
+ 1 day",10h 55m,1 Stop,"4,452"
1156,Go First,"Mon, 8 Nov",Hyderabad,Bangalore,22:20,"10:20
+ 1 day",12h 00m,1 Stop,"4,452"
1157,Go First,"Mon, 8 Nov",Hyderabad,Bangalore,19:30,"07:45
+ 1 day",12h 15m,1 Stop,"4,452"
1158,Go First,"Mon, 8 Nov",Hyderabad,Bangalore,08:20,23:40,15h 20m,1 Stop,"4,452"
1159,Air India,"Mon, 8 Nov",Hyderabad,Bangalore,20:45,22:15,1h 30m,1 Stop,"4,453"
1160,Air India,"Sat, 15 Jan",Hyderabad,Tirupati,12:35,13:35,1h 00m,1 Stop,"2,080"
1161,IndiGo,"Sat, 15 Jan",Hyderabad,Tirupati,12:55,14:05,1h 10m,1 Stop,"2,080"
1162,IndiGo,"Sat, 15 Jan",Hyderabad,Tirupati,18:20,19:30,1h 10m,1 Stop,"2,080"
1163,IndiGo,"Sat, 15 Jan",Hyderabad,Tirupati,05:50,07:20,1h 30m,1 Stop,"2,080"
1164,SpiceJet,"Sat, 15 Jan",Hyderabad,Tirupati,15:50,16:55,1h 05m,1 Stop,"2,247"
1165,SpiceJet,"Sat, 15 Jan",Hyderabad,Tirupati,06:20,07:40,1h 20m,1 Stop,"2,247"
1166,TruJet,"Sat, 15 Jan",Hyderabad,Tirupati,11:45,18:55,7h 10m,1 Stop,"2,500"
1167,IndiGo,"Sat, 15 Jan",Hyderabad,Tirupati,07:00,11:15,4h 15m,1 Stop,"3,429"
1168,IndiGo,"Sat, 15 Jan",Hyderabad,Tirupati,06:05,11:15,5h 10m,1 Stop,"3,429"
1169,TruJet,"Sat, 15 Jan",Hyderabad,Tirupati,05:55,07:25,1h 30m,2 Stop(s),"3,610"
1170,IndiGo,"Wed, 24 Nov",Hyderabad,Kolkata,05:45,07:55,2h 10m,2 Stop(s),"2,057"
1171,Go First,"Wed, 24 Nov",Hyderabad,Kolkata,06:05,07:55,1h 50m,1 Stop,"2,298"
1172,Air India,"Wed, 24 Nov",Hyderabad,Kolkata,06:00,08:05,2h 05m,1 Stop,"2,395"
1173,IndiGo,"Wed, 24 Nov",Hyderabad,Kolkata,17:15,19:15,2h 00m,1 Stop,"2,404"
1174,Air Asia,"Wed, 24 Nov",Hyderabad,Kolkata,23:05,"01:05
+ 1 day",2h 00m,1 Stop,"2,404"
1175,IndiGo,"Wed, 24 Nov",Hyderabad,Kolkata,11:15,13:20,2h 05m,1 Stop,"2,404"
1176,IndiGo,"Wed, 24 Nov",Hyderabad,Kolkata,20:35,22:40,2h 05m,1 Stop,"2,404"
1177,IndiGo,"Wed, 24 Nov",Hyderabad,Kolkata,03:55,06:05,2h 10m,1 Stop,"2,404"
1178,IndiGo,"Wed, 24 Nov",Hyderabad,Kolkata,22:05,"00:30
+ 1 day",2h 25m,1 Stop,"2,404"
1179,Air Asia,"Wed, 24 Nov",Hyderabad,Kolkata,10:50,12:55,2h 05m,1 Stop,"3,297"
1180,IndiGo,"Wed, 17 Nov",Hyderabad,Dehradun,05:00,10:35,5h 35m,1 Stop,"4,323"
1181,IndiGo,"Wed, 17 Nov",Hyderabad,Dehradun,22:30,"07:10
+ 1 day",8h 40m,1 Stop,"4,323"
1182,IndiGo,"Wed, 17 Nov",Hyderabad,Dehradun,21:30,"07:10
+ 1 day",9h 40m,1 Stop,"4,323"
1183,IndiGo,"Wed, 17 Nov",Hyderabad,Dehradun,20:10,"07:10
+ 1 day",11h 00m,1 Stop,"4,323"
1184,SpiceJet,"Wed, 17 Nov",Hyderabad,Dehradun,06:25,19:00,12h 35m,1 Stop,"5,319"
1185,SpiceJet,"Wed, 17 Nov",Hyderabad,Dehradun,06:25,"08:00
+ 1 day",25h 35m,1 Stop,"5,319"
1186,IndiGo,"Wed, 17 Nov",Hyderabad,Dehradun,22:30,"08:20
+ 1 day",9h 50m,1 Stop,"5,347"
1187,IndiGo,"Wed, 17 Nov",Hyderabad,Dehradun,21:30,"08:20
+ 1 day",10h 50m,1 Stop,"5,347"
1188,SpiceJet,"Wed, 17 Nov",Hyderabad,Dehradun,06:25,16:00,9h 35m,1 Stop,"5,423"
1189,Air India,"Wed, 17 Nov",Hyderabad,Dehradun,16:15,"07:25
+ 1 day",15h 10m,1 Stop,"5,766"
1190,IndiGo,"Sat, 20 Nov",Hyderabad,Ahmedabad,16:20,18:05,1h 45m,1 Stop,"2,653"
1191,IndiGo,"Sat, 20 Nov",Hyderabad,Ahmedabad,05:55,07:40,1h 45m,1 Stop,"2,919"
1192,IndiGo,"Sat, 20 Nov",Hyderabad,Ahmedabad,10:45,14:55,4h 10m,1 Stop,"3,742"
1193,IndiGo,"Sat, 20 Nov",Hyderabad,Ahmedabad,15:00,20:25,5h 25m,1 Stop,"3,742"
1194,IndiGo,"Sat, 20 Nov",Hyderabad,Ahmedabad,08:30,14:55,6h 25m,1 Stop,"3,742"
1195,IndiGo,"Sat, 20 Nov",Hyderabad,Ahmedabad,15:00,21:25,6h 25m,1 Stop,"3,742"
1196,Go First,"Sat, 20 Nov",Hyderabad,Ahmedabad,08:20,10:00,1h 40m,1 Stop,"3,872"
1197,IndiGo,"Sat, 20 Nov",Hyderabad,Ahmedabad,10:45,18:35,7h 50m,1 Stop,"4,189"
1198,IndiGo,"Sat, 20 Nov",Hyderabad,Ahmedabad,04:40,10:25,5h 45m,1 Stop,"4,238"
1199,IndiGo,"Sat, 20 Nov",Hyderabad,Ahmedabad,05:00,13:10,8h 10m,1 Stop,"4,238"
1200,TruJet,"Mon, 25 Oct",Hyderabad,Rajahmundry,18:50,20:05,1h 15m,1 Stop,"3,610"
1201,IndiGo,"Mon, 25 Oct",Hyderabad,Rajahmundry,10:05,11:20,1h 15m,1 Stop,"5,293"
1202,IndiGo,"Mon, 25 Oct",Hyderabad,Rajahmundry,19:15,20:45,1h 30m,1 Stop,"5,293"
1203,IndiGo,"Mon, 25 Oct",Hyderabad,Rajahmundry,15:55,17:10,1h 15m,2 Stop(s),"5,608"
1204,IndiGo,"Mon, 25 Oct",Hyderabad,Rajahmundry,06:35,07:55,1h 20m,2 Stop(s),"5,608"
1205,IndiGo,"Mon, 25 Oct",Hyderabad,Rajahmundry,08:00,12:40,4h 40m,1 Stop,"9,861"
1206,IndiGo,"Mon, 25 Oct",Hyderabad,Rajahmundry,07:15,12:40,5h 25m,1 Stop,"9,861"
1207,IndiGo,"Mon, 25 Oct",Hyderabad,Rajahmundry,05:15,12:40,7h 25m,1 Stop,"9,861"
1208,IndiGo,"Mon, 25 Oct",Hyderabad,Rajahmundry,13:05,17:35,4h 30m,1 Stop,"15,846"
1209,IndiGo,"Mon, 25 Oct",Hyderabad,Rajahmundry,07:15,17:35,10h 20m,1 Stop,"16,108"
1210,IndiGo,"Mon, 29 Nov",Hyderabad,New Delhi,15:10,21:20,6h 10m,1 Stop,"2,328"
1211,Air India,"Mon, 29 Nov",Hyderabad,New Delhi,06:40,08:55,2h 15m,1 Stop,"2,696"
1212,IndiGo,"Mon, 29 Nov",Hyderabad,New Delhi,17:50,19:55,2h 05m,1 Stop,"3,193"
1213,IndiGo,"Mon, 29 Nov",Hyderabad,New Delhi,05:00,07:15,2h 15m,1 Stop,"3,193"
1214,IndiGo,"Mon, 29 Nov",Hyderabad,New Delhi,07:00,09:15,2h 15m,1 Stop,"3,193"
1215,IndiGo,"Mon, 29 Nov",Hyderabad,New Delhi,15:55,18:10,2h 15m,1 Stop,"3,193"
1216,Air India,"Mon, 29 Nov",Hyderabad,New Delhi,16:15,18:30,2h 15m,1 Stop,"3,193"
1217,IndiGo,"Mon, 29 Nov",Hyderabad,New Delhi,20:10,22:25,2h 15m,1 Stop,"3,193"
1218,IndiGo,"Mon, 29 Nov",Hyderabad,New Delhi,21:30,23:45,2h 15m,1 Stop,"3,193"
1219,Air India,"Mon, 29 Nov",Hyderabad,New Delhi,11:15,13:50,2h 35m,1 Stop,"3,193"
1220,IndiGo,"Wed, 3 Nov",Hyderabad,Aurangabad,10:45,18:30,7h 45m,1 Stop,"3,613"
1221,IndiGo,"Wed, 3 Nov",Hyderabad,Aurangabad,08:30,18:30,10h 00m,1 Stop,"3,613"
1222,IndiGo,"Wed, 3 Nov",Hyderabad,Aurangabad,15:10,16:50,1h 40m,1 Stop,"5,083"
1223,Air India,"Wed, 3 Nov",Hyderabad,Aurangabad,21:50,"16:45
+ 1 day",18h 55m,1 Stop,"6,582"
1224,Air India,"Wed, 3 Nov",Hyderabad,Aurangabad,11:15,19:35,8h 20m,1 Stop,"8,698"
1225,Air India,"Wed, 3 Nov",Hyderabad,Aurangabad,06:40,19:35,12h 55m,1 Stop,"8,698"
1226,Air India,"Wed, 3 Nov",Hyderabad,Aurangabad,06:40,"16:45
+ 1 day",34h 05m,1 Stop,"10,274"
1227,Air India,"Wed, 3 Nov",Hyderabad,Aurangabad,06:40,"16:45
+ 1 day",34h 05m,1 Stop,"10,274"
1228,Air India,"Wed, 3 Nov",Hyderabad,Aurangabad,11:15,"16:45
+ 1 day",29h 30m,1 Stop,"10,736"
1229,Air India,"Wed, 3 Nov",Hyderabad,Aurangabad,11:15,"16:45
+ 1 day",29h 30m,1 Stop,"10,736"
1230,IndiGo,"Tue, 23 Nov",Kolkata,Port Blair,05:45,08:10,2h 25m,1 Stop,"7,539"
1231,IndiGo,"Tue, 23 Nov",Kolkata,Port Blair,23:20,"09:50
+ 1 day",10h 30m,1 Stop,"7,853"
1232,Air India,"Tue, 23 Nov",Kolkata,Port Blair,05:30,08:00,2h 30m,1 Stop,"7,975"
1233,Go First,"Tue, 23 Nov",Kolkata,Port Blair,08:35,11:00,2h 25m,1 Stop,"8,310"
1234,Vistara,"Tue, 23 Nov",Kolkata,Port Blair,09:00,11:20,2h 20m,1 Stop,"9,324"
1235,IndiGo,"Tue, 23 Nov",Kolkata,Port Blair,05:25,12:30,7h 05m,1 Stop,"11,067"
1236,IndiGo,"Tue, 23 Nov",Kolkata,Port Blair,23:35,"12:30
+ 1 day",12h 55m,1 Stop,"13,251"
1237,Air India,"Tue, 23 Nov",Kolkata,Port Blair,20:30,"09:05
+ 1 day",12h 35m,2 Stop(s),"24,122"
1238,Air India,"Tue, 23 Nov",Kolkata,Port Blair,10:25,"09:05
+ 1 day",22h 40m,2 Stop(s),"24,791"
1239,Air India,"Tue, 23 Nov",Kolkata,Port Blair,07:00,"09:05
+ 1 day",26h 05m,1 Stop,"24,791"
1240,Go First,"Sun, 16 Jan",Kolkata,Bangalore,17:05,22:00,4h 55m,1 Stop,"3,565"
1241,Go First,"Sun, 16 Jan",Kolkata,Bangalore,13:20,22:00,8h 40m,1 Stop,"3,565"
1242,Air India,"Sun, 16 Jan",Kolkata,Bangalore,09:10,22:15,13h 05m,1 Stop,"3,567"
1243,Air India,"Sun, 16 Jan",Kolkata,Bangalore,19:00,"13:00
+ 1 day",18h 00m,1 Stop,"3,567"
1244,Air India,"Sun, 16 Jan",Kolkata,Bangalore,19:00,"14:45
+ 1 day",19h 45m,1 Stop,"3,567"
1245,Air India,"Sun, 16 Jan",Kolkata,Bangalore,19:00,"22:15
+ 1 day",27h 15m,1 Stop,"3,567"
1246,Air Asia,"Sun, 16 Jan",Kolkata,Bangalore,16:30,20:55,4h 25m,1 Stop,"3,593"
1247,Air Asia,"Sun, 16 Jan",Kolkata,Bangalore,16:30,23:10,6h 40m,1 Stop,"3,593"
1248,Air Asia,"Sun, 16 Jan",Kolkata,Bangalore,16:30,"02:00
+ 1 day",9h 30m,1 Stop,"3,593"
1249,Air Asia,"Sun, 16 Jan",Kolkata,Bangalore,04:40,15:30,10h 50m,1 Stop,"3,593"
1250,Air India,"Thu, 6 Jan",Kolkata,Mumbai,13:00,16:45,3h 45m,1 Stop,"3,381"
1251,Go First,"Thu, 6 Jan",Kolkata,Mumbai,17:05,22:15,5h 10m,1 Stop,"3,966"
1252,Air India,"Thu, 6 Jan",Kolkata,Mumbai,19:00,"09:40
+ 1 day",14h 40m,1 Stop,"4,169"
1253,Air India,"Thu, 6 Jan",Kolkata,Mumbai,09:25,12:25,3h 00m,1 Stop,"4,253"
1254,Air India,"Thu, 6 Jan",Kolkata,Mumbai,14:40,"08:05
+ 1 day",17h 25m,1 Stop,"4,478"
1255,Air India,"Thu, 6 Jan",Kolkata,Mumbai,14:40,"17:05
+ 1 day",26h 25m,1 Stop,"4,478"
1256,SpiceJet,"Thu, 6 Jan",Kolkata,Mumbai,09:40,12:20,2h 40m,1 Stop,"4,499"
1257,SpiceJet,"Thu, 6 Jan",Kolkata,Mumbai,21:15,"00:05
+ 1 day",2h 50m,1 Stop,"4,499"
1258,IndiGo,"Thu, 6 Jan",Kolkata,Mumbai,09:35,16:00,6h 25m,1 Stop,"4,616"
1259,IndiGo,"Thu, 6 Jan",Kolkata,Mumbai,09:35,18:00,8h 25m,1 Stop,"4,616"
1260,Air India,"Mon, 27 Dec",Kolkata,New Delhi,20:30,22:45,2h 15m,1 Stop,"3,016"
1261,Air India,"Mon, 27 Dec",Kolkata,New Delhi,10:25,12:55,2h 30m,1 Stop,"3,437"
1262,Go First,"Mon, 27 Dec",Kolkata,New Delhi,06:00,08:30,2h 30m,1 Stop,"3,999"
1263,SpiceJet,"Mon, 27 Dec",Kolkata,New Delhi,21:55,"00:25
+ 1 day",2h 30m,1 Stop,"3,999"
1264,Air Asia,"Mon, 27 Dec",Kolkata,New Delhi,23:40,"02:10
+ 1 day",2h 30m,1 Stop,"3,999"
1265,Go First,"Mon, 27 Dec",Kolkata,New Delhi,14:20,16:55,2h 35m,1 Stop,"3,999"
1266,SpiceJet,"Mon, 27 Dec",Kolkata,New Delhi,06:05,08:45,2h 40m,1 Stop,"3,999"
1267,Air Asia,"Mon, 27 Dec",Kolkata,New Delhi,19:45,22:25,2h 40m,1 Stop,"3,999"
1268,Air India,"Mon, 27 Dec",Kolkata,New Delhi,19:00,"13:50
+ 1 day",18h 50m,1 Stop,"4,144"
1269,Vistara,"Mon, 27 Dec",Kolkata,New Delhi,10:15,12:35,2h 20m,1 Stop,"4,200"
1270,Air India,"Mon, 8 Nov",Kolkata,Guwahati,05:55,07:20,1h 25m,1 Stop,"2,022"
1271,Air India,"Mon, 8 Nov",Kolkata,Guwahati,09:50,11:05,1h 15m,2 Stop(s),"4,588"
1272,IndiGo,"Mon, 8 Nov",Kolkata,Guwahati,21:05,22:10,1h 05m,2 Stop(s),"4,624"
1273,Go First,"Mon, 8 Nov",Kolkata,Guwahati,09:20,10:30,1h 10m,1 Stop,"4,624"
1274,Air Asia,"Mon, 8 Nov",Kolkata,Guwahati,05:25,06:40,1h 15m,1 Stop,"4,624"
1275,Go First,"Mon, 8 Nov",Kolkata,Guwahati,06:15,07:30,1h 15m,1 Stop,"4,624"
1276,Air India,"Mon, 8 Nov",Kolkata,Guwahati,07:45,09:15,1h 30m,1 Stop,"4,624"
1277,Go First,"Mon, 8 Nov",Kolkata,Guwahati,10:00,12:45,2h 45m,1 Stop,"4,624"
1278,Air Asia,"Mon, 8 Nov",Kolkata,Guwahati,12:30,18:15,5h 45m,1 Stop,"4,624"
1279,SpiceJet,"Mon, 8 Nov",Kolkata,Guwahati,06:25,15:25,9h 00m,1 Stop,"4,624"
1280,IndiGo,"Mon, 22 Nov",Kolkata,Goa,06:50,14:00,7h 10m,1 Stop,"4,228"
1281,IndiGo,"Mon, 22 Nov",Kolkata,Goa,23:20,"07:05
+ 1 day",7h 45m,1 Stop,"4,450"
1282,IndiGo,"Mon, 22 Nov",Kolkata,Goa,18:50,23:35,4h 45m,1 Stop,"4,544"
